Gen 119:	25767	6	23	14204
Gen 120:	25761	6	17	14216
Gen 121:	25794	5	12	14189
Gen 122:	25679	2	9	14310
Gen 123:	25678	1	11	14310
Gen 124:	25657	1	8	14334
Gen 125:	25637	2	5	14356
Gen 126:	25581	2	5	14412
Gen 127:	25590	2	6	14402
Gen 128:	25598	1	8	14393
Gen 129:	25631	1	9	14359
Gen 130:	25664	1	10	14325
Gen 131:	25709	0	9	14282
Gen 132:	25700	0	6	14294
Gen 133:	25721	0	4	14275
Gen 134:	25679	0	3	14318
Gen 135:	25703	0	3	14294
Gen 136:	25818	0	3	14179
Gen 137:	25813	0	2	14185
Gen 138:	25830	0	2	14168
Gen 139:	25889	0	1	14110
Gen 140:	25959	0	1	14040
Gen 141:	25968	0	1	14031
Gen 142:	25988	0	1	14011
Gen 143:	25969	0	1	14030
Gen 144:	25958	0	1	14041
Gen 145:	25873	0	1	14126
Gen 146:	25949	0	1	14050
Gen 147:	25868	0	1	14131
Gen 148:	25765	0	0	14235
Gen 149:	25735	0	0	14265
Gen 150:	25799	0	0	14201
Gen 151:	25800	0	0	14200
Gen 152:	25791	0	0	14209
Gen 153:	25729	0	0	14271
Gen 154:	25841	0	0	14159
Gen 155:	25773	0	0	14227
Gen 156:	25792	0	0	14208
Gen 157:	25771	0	0	14229
Gen 158:	25837	0	0	14163
Gen 159:	25813	0	0	14187
Gen 160:	25847	0	0	14153
Gen 161:	25859	0	0	14141
Gen 162:	25735	0	0	14265
Gen 163:	25778	0	0	14222
Gen 164:	25764	0	0	14236
Gen 165:	25783	0	0	14217
Gen 166:	25784	0	0	14216
Gen 167:	25719	0	0	14281
Gen 168:	25705	0	0	14295
Gen 169:	25625	0	0	14375
Gen 170:	25767	0	0	14233
Gen 171:	25767	0	0	14233
Gen 172:	25768	0	0	14232
Gen 173:	25632	0	0	14368
Gen 174:	25807	0	0	14193
Gen 175:	25819	0	0	14181
Gen 176:	25833	0	0	14167
Gen 177:	25953	0	0	14047
Gen 178:	25957	0	0	14043
Gen 179:	25929	0	0	14071
Gen 180:	25968	0	0	14032
Gen 181:	25887	0	0	14113
Gen 182:	25826	0	0	14174
Gen 183:	25649	0	0	14351
Gen 184:	25730	0	0	14270
Gen 185:	25662	0	0	14338
Gen 186:	25641	0	0	14359
Gen 187:	25826	0	0	14174
Gen 188:	25961	0	0	14039
Gen 189:	25841	0	0	14159
Gen 190:	25885	0	0	14115
Gen 191:	25994	0	0	14006
Gen 192:	25927	0	0	14073
Gen 193:	25879	0	0	14121
Gen 194:	25753	0	0	14247
Gen 195:	25740	0	0	14260
Gen 196:	25845	0	0	14155
Gen 197:	25796	0	0	14204
Gen 198:	25758	0	0	14242
Gen 199:	25840	0	0	14160
Gen 200:	25853	0	0	14147
Gen 201:	25844	0	0	14156
Gen 202:	25782	0	0	14218
Gen 203:	25731	0	0	14269
Gen 204:	25730	0	0	14270
Gen 205:	25859	0	0	14141
Gen 206:	25910	0	0	14090
Gen 207:	25790	0	0	14210
Gen 208:	25727	0	0	14273
Gen 209:	25804	0	0	14196
Gen 210:	25786	0	0	14214
Gen 211:	25846	0	0	14154
Gen 212:	25773	0	0	14227
Gen 213:	25784	0	0	14216
Gen 214:	25839	0	0	14161
Gen 215:	25763	0	0	14237
Gen 216:	25682	0	0	14318
Gen 217:	25699	0	0	14301
Gen 218:	25690	0	0	14310
Gen 219:	25760	0	0	14240
Gen 220:	25531	0	0	14469
Gen 221:	25595	0	0	14405
