Gen 206:	21316	0	0	18684
Gen 207:	21310	0	0	18690
Gen 208:	21336	0	0	18664
Gen 209:	21341	0	0	18659
Gen 210:	21298	0	0	18702
Gen 211:	21284	0	0	18716
Gen 212:	21264	0	0	18736
Gen 213:	21262	0	0	18738
Gen 214:	21317	0	0	18683
Gen 215:	21311	0	0	18689
Gen 216:	21330	0	0	18670
Gen 217:	21393	0	0	18607
Gen 218:	21418	0	0	18582
Gen 219:	21394	0	0	18606
Gen 220:	21414	0	0	18586
Gen 221:	21387	0	0	18613
Gen 222:	21402	0	0	18598
Gen 223:	21457	0	0	18543
Gen 224:	21477	0	0	18523
Gen 225:	21503	0	0	18497
Gen 226:	21538	0	0	18462
Gen 227:	21558	0	0	18442
Gen 228:	21537	0	0	18463
Gen 229:	21504	0	0	18496
Gen 230:	21547	0	0	18453
Gen 231:	21537	0	0	18463
Gen 232:	21502	0	0	18498
Gen 233:	21525	0	0	18475
Gen 234:	21455	0	0	18545
Gen 235:	21443	0	0	18557
Gen 236:	21433	0	0	18567
Gen 237:	21399	0	0	18601
Gen 238:	21342	0	0	18658
Gen 239:	21282	0	0	18718
Gen 240:	21351	0	0	18649
Gen 241:	21444	0	0	18556
Gen 242:	21471	0	0	18529
Gen 243:	21529	0	0	18471
Gen 244:	21562	0	0	18438
Gen 245:	21567	0	0	18433
Gen 246:	21520	0	0	18480
Gen 247:	21493	0	0	18507
Gen 248:	21541	0	0	18459
Gen 249:	21497	0	0	18503
Gen 250:	21471	0	0	18529
Gen 251:	21488	0	0	18512
Gen 252:	21527	0	0	18473
Gen 253:	21597	0	0	18403
Gen 254:	21581	0	0	18419
Gen 255:	21593	0	0	18407
Gen 256:	21629	0	0	18371
Gen 257:	21623	0	0	18377
Gen 258:	21587	0	0	18413
Gen 259:	21592	0	0	18408
Gen 260:	21487	0	0	18513
Gen 261:	21609	0	0	18391
Gen 262:	21564	0	0	18436
Gen 263:	21598	0	0	18402
Gen 264:	21612	0	0	18388
Gen 265:	21628	0	0	18372
Gen 266:	21642	0	0	18358
Gen 267:	21608	0	0	18392
Gen 268:	21649	0	0	18351
Gen 269:	21581	0	0	18419
Gen 270:	21602	0	0	18398
Gen 271:	21554	0	0	18446
Gen 272:	21587	0	0	18413
Gen 273:	21630	0	0	18370
Gen 274:	21553	0	0	18447
Gen 275:	21567	0	0	18433
Gen 276:	21575	0	0	18425
Gen 277:	21604	0	0	18396
Gen 278:	21578	0	0	18422
Gen 279:	21519	0	0	18481
Gen 280:	21462	0	0	18538
Gen 281:	21492	0	0	18508
Gen 282:	21515	0	0	18485
Gen 283:	21453	0	0	18547
Gen 284:	21342	0	0	18658
Gen 285:	21394	0	0	18606
Gen 286:	21422	0	0	18578
Gen 287:	21437	0	0	18563
Gen 288:	21497	0	0	18503
Gen 289:	21512	0	0	18488
Gen 290:	21448	0	0	18552
Gen 291:	21492	0	0	18508
Gen 292:	21499	0	0	18501
Gen 293:	21582	0	0	18418
Gen 294:	21530	0	0	18470
Gen 295:	21542	0	0	18458
Gen 296:	21518	0	0	18482
Gen 297:	21461	0	0	18539
Gen 298:	21452	0	0	18548
Gen 299:	21512	0	0	18488
Gen 300:	21496	0	0	18504
Gen 301:	21514	0	0	18486
Gen 302:	21467	0	0	18533
Gen 303:	21493	0	0	18507
Gen 304:	21589	0	0	18411
Gen 305:	21527	0	0	18473
Gen 306:	21490	0	0	18510
Gen 307:	21549	0	0	18451
Gen 308:	21499	0	0	18501
Gen 309:	21451	0	0	18549
Gen 310:	21515	0	0	18485
Gen 311:	21552	0	0	18448
Gen 312:	21513	0	0	18487
Gen 313:	21485	0	0	18515
Gen 314:	21496	0	0	18504
Gen 315:	21579	0	0	18421
Gen 316:	21572	0	0	18428
Gen 317:	21524	0	0	18476
Gen 318:	21559	0	0	18441
Gen 319:	21559	0	0	18441
Gen 320:	21552	0	0	18448
Gen 321:	21457	0	0	18543
Gen 322:	21442	0	0	18558
Gen 323:	21446	0	0	18554
Gen 324:	21505	0	0	18495
Gen 325:	21486	0	0	18514
Gen 326:	21461	0	0	18539
Gen 327:	21502	0	0	18498
Gen 328:	21521	0	0	18479
Gen 329:	21495	0	0	18505
Gen 330:	21490	0	0	18510
Gen 331:	21532	0	0	18468
Gen 332:	21517	0	0	18483
Gen 333:	21455	0	0	18545
Gen 334:	21478	0	0	18522
Gen 335:	21497	0	0	18503
Gen 336:	21508	0	0	18492
Gen 337:	21480	0	0	18520
Gen 338:	21573	0	0	18427
Gen 339:	21532	0	0	18468
Gen 340:	21559	0	0	18441
Gen 341:	21504	0	0	18496
Gen 342:	21492	0	0	18508
Gen 343:	21467	0	0	18533
Gen 344:	21484	0	0	18516
Gen 345:	21560	0	0	18440
Gen 346:	21528	0	0	18472
Gen 347:	21491	0	0	18509
Gen 348:	21478	0	0	18522
Gen 349:	21489	0	0	18511
Gen 350:	21389	0	0	18611
Gen 351:	21349	0	0	18651
Gen 352:	21294	0	0	18706
Gen 353:	21313	0	0	18687
Gen 354:	21207	0	0	18793
Gen 355:	21305	0	0	18695
Gen 356:	21313	0	0	18687
Gen 357:	21352	0	0	18648
Gen 358:	21366	0	0	18634
Gen 359:	21279	0	0	18721
Gen 360:	21305	0	0	18695
Gen 361:	21326	0	0	18674
Gen 362:	21377	0	0	18623
Gen 363:	21362	0	0	18638
Gen 364:	21378	0	0	18622
Gen 365:	21367	0	0	18633
Gen 366:	21360	0	0	18640
Gen 367:	21387	0	0	18613
Gen 368:	21373	0	0	18627
Gen 369:	21494	0	0	18506
Gen 370:	21539	0	0	18461
Gen 371:	21613	0	0	18387
Gen 372:	21626	0	0	18374
Gen 373:	21649	0	0	18351
Gen 374:	21753	0	0	18247
Gen 375:	21749	0	0	18251
Gen 376:	21711	0	0	18289
Gen 377:	21726	0	0	18274
Gen 378:	21697	0	0	18303
Gen 379:	21646	0	0	18354
Gen 380:	21674	0	0	18326
Gen 381:	21706	0	0	18294
Gen 382:	21678	0	0	18322
Gen 383:	21718	0	0	18282
Gen 384:	21572	0	0	18428
Gen 385:	21567	0	0	18433
Gen 386:	21567	0	0	18433
Gen 387:	21531	0	0	18469
Gen 388:	21592	0	0	18408
Gen 389:	21561	0	0	18439
Gen 390:	21604	0	0	18396
Gen 391:	21533	0	0	18467
Gen 392:	21559	0	0	18441
