Gen   0:	6575	6673	6638	6790	6640	6684
Gen   1:	8673	6268	6269	6340	6281	6169
Gen   2:	10306	6002	6001	5956	5964	5771
Gen   3:	11571	5811	5774	5643	5729	5472
Gen   4:	12629	5691	5598	5357	5522	5203
Gen   5:	13559	5537	5454	5132	5369	4949
Gen   6:	14401	5392	5338	4914	5222	4733
Gen   7:	15034	5267	5252	4731	5142	4574
Gen   8:	15695	5182	5170	4553	5021	4379
Gen   9:	16214	5096	5134	4418	4931	4207
Gen  10:	16649	5019	5059	4333	4856	4084
Gen  11:	17024	4957	5009	4236	4788	3986
Gen  12:	17443	4884	4973	4121	4725	3854
Gen  13:	17815	4833	4940	3995	4685	3732
Gen  14:	18186	4776	4923	3903	4613	3599
Gen  15:	18465	4722	4917	3817	4587	3492
Gen  16:	18686	4685	4920	3743	4581	3385
Gen  17:	18924	4674	4893	3690	4552	3267
Gen  18:	19073	4657	4898	3619	4547	3206
Gen  19:	19179	4647	4923	3584	4554	3113
Gen  20:	19327	4598	4930	3528	4558	3059
Gen  21:	19495	4577	4956	3457	4546	2969
Gen  22:	19592	4568	4989	3382	4543	2926
Gen  23:	19664	4606	5018	3312	4542	2858
Gen  24:	19784	4603	5021	3256	4532	2804
Gen  25:	19886	4583	5029	3210	4528	2764
Gen  26:	20036	4563	4992	3163	4510	2736
Gen  27:	20148	4570	4980	3129	4478	2695
Gen  28:	20240	4574	4996	3076	4485	2629
Gen  29:	20278	4542	5053	3047	4494	2586
Gen  30:	20406	4487	5056	3038	4464	2549
Gen  31:	20399	4489	5094	3003	4475	2540
Gen  32:	20419	4473	5124	2974	4504	2506
Gen  33:	20592	4420	5110	2926	4490	2462
Gen  34:	20643	4413	5143	2882	4492	2427
Gen  35:	20719	4404	5160	2853	4466	2398
Gen  36:	20718	4398	5236	2841	4439	2368
Gen  37:	20714	4422	5232	2853	4421	2358
Gen  38:	20640	4421	5286	2835	4470	2348
Gen  39:	20650	4418	5325	2815	4475	2317
Gen  40:	20756	4382	5328	2792	4465	2277
Gen  41:	20847	4356	5345	2785	4411	2256
Gen  42:	20838	4365	5372	2779	4407	2239
Gen  43:	20800	4367	5405	2774	4442	2212
Gen  44:	20867	4364	5404	2742	4435	2188
Gen  45:	20931	4326	5447	2707	4418	2171
Gen  46:	20961	4289	5459	2700	4419	2172
Gen  47:	21035	4267	5448	2670	4425	2155
Gen  48:	21031	4273	5435	2682	4422	2157
Gen  49:	21050	4201	5505	2668	4415	2161
Gen  50:	21088	4192	5504	2670	4406	2140
Gen  51:	21126	4214	5510	2639	4376	2135
Gen  52:	21199	4169	5517	2629	4332	2154
Gen  53:	21237	4178	5524	2605	4298	2158
Gen  54:	21197	4221	5515	2595	4334	2138
Gen  55:	21260	4215	5527	2579	4302	2117
Gen  56:	21259	4200	5557	2568	4330	2086
Gen  57:	21253	4137	5610	2567	4344	2089
Gen  58:	21220	4132	5626	2550	4375	2097
Gen  59:	21253	4123	5552	2572	4407	2093
Gen  60:	21301	4078	5540	2570	4414	2097
Gen  61:	21338	4049	5531	2558	4414	2110
Gen  62:	21311	4047	5558	2551	4434	2099
Gen  63:	21404	4032	5517	2536	4442	2069
Gen  64:	21385	4061	5499	2516	4473	2066
Gen  65:	21382	4065	5486	2496	4486	2085
Gen  66:	21399	4028	5498	2494	4498	2083
Gen  67:	21403	4028	5504	2485	4487	2093
Gen  68:	21441	4018	5519	2489	4439	2094
Gen  69:	21498	3957	5539	2484	4425	2097
Gen  70:	21479	3943	5548	2476	4445	2109
Gen  71:	21392	3958	5569	2498	4485	2098
Gen  72:	21369	3930	5619	2490	4516	2076
