Gen 116:	21403	2940	8659	4563	2435
Gen 117:	21434	2896	8668	4575	2427
Gen 118:	21459	2878	8691	4551	2421
Gen 119:	21439	2885	8693	4552	2431
Gen 120:	21405	2867	8693	4581	2454
Gen 121:	21414	2861	8686	4592	2447
Gen 122:	21371	2837	8710	4618	2464
Gen 123:	21338	2832	8716	4627	2487
Gen 124:	21252	2832	8716	4685	2515
Gen 125:	21329	2825	8644	4667	2535
Gen 126:	21363	2816	8616	4646	2559
Gen 127:	21253	2849	8643	4694	2561
Gen 128:	21288	2854	8607	4682	2569
Gen 129:	21273	2845	8645	4640	2597
Gen 130:	21270	2807	8688	4624	2611
Gen 131:	21254	2799	8696	4636	2615
Gen 132:	21224	2816	8720	4633	2607
Gen 133:	21224	2799	8706	4665	2606
Gen 134:	21231	2804	8678	4695	2592
Gen 135:	21216	2807	8683	4709	2585
Gen 136:	21199	2793	8699	4741	2568
Gen 137:	21190	2778	8719	4750	2563
Gen 138:	21235	2766	8710	4722	2567
Gen 139:	21179	2747	8729	4754	2591
Gen 140:	21163	2717	8750	4773	2597
Gen 141:	21183	2660	8737	4799	2621
Gen 142:	21156	2654	8744	4807	2639
Gen 143:	21172	2628	8739	4825	2636
Gen 144:	21174	2613	8723	4832	2658
Gen 145:	21139	2597	8717	4859	2688
Gen 146:	21203	2581	8667	4842	2707
Gen 147:	21207	2579	8643	4878	2693
Gen 148:	21234	2575	8615	4895	2681
Gen 149:	21304	2547	8550	4912	2687
Gen 150:	21211	2549	8625	4917	2698
Gen 151:	21172	2589	8596	4942	2701
Gen 152:	21143	2566	8622	4952	2717
Gen 153:	21158	2537	8640	4954	2711
Gen 154:	21111	2533	8625	4998	2733
Gen 155:	21075	2543	8658	5007	2717
Gen 156:	21092	2522	8634	5018	2734
Gen 157:	21128	2496	8585	5047	2744
Gen 158:	21138	2493	8560	5054	2755
Gen 159:	21137	2465	8587	5034	2777
Gen 160:	21014	2475	8629	5077	2805
Gen 161:	21026	2468	8576	5103	2827
Gen 162:	21061	2460	8556	5107	2816
Gen 163:	21082	2443	8552	5119	2804
Gen 164:	21166	2451	8506	5090	2787
Gen 165:	21182	2447	8468	5089	2814
Gen 166:	21181	2442	8471	5082	2824
Gen 167:	21150	2425	8470	5105	2850
Gen 168:	21171	2422	8462	5099	2846
Gen 169:	21097	2436	8466	5133	2868
Gen 170:	21112	2448	8436	5146	2858
Gen 171:	21079	2456	8423	5198	2844
Gen 172:	21060	2428	8427	5227	2858
Gen 173:	21093	2414	8397	5230	2866
Gen 174:	21095	2384	8400	5250	2871
Gen 175:	21149	2386	8361	5239	2865
Gen 176:	21147	2385	8360	5234	2874
Gen 177:	21205	2356	8369	5201	2869
Gen 178:	21169	2368	8386	5210	2867
Gen 179:	21156	2394	8371	5212	2867
Gen 180:	21121	2411	8399	5204	2865
Gen 181:	21163	2371	8393	5224	2849
Gen 182:	21212	2354	8367	5198	2869
Gen 183:	21190	2335	8365	5224	2886
Gen 184:	21197	2317	8350	5239	2897
Gen 185:	21237	2268	8315	5287	2893
Gen 186:	21261	2249	8257	5317	2916
Gen 187:	21284	2218	8240	5327	2931
Gen 188:	21252	2220	8252	5345	2931
Gen 189:	21249	2235	8212	5366	2938
Gen 190:	21298	2223	8177	5366	2936
Gen 191:	21288	2230	8176	5359	2947
Gen 192:	21222	2227	8192	5400	2959
Gen 193:	21150	2248	8231	5402	2969
Gen 194:	21135	2238	8227	5403	2997
Gen 195:	21120	2250	8242	5383	3005
Gen 196:	21128	2246	8224	5397	3005
Gen 197:	21195	2210	8208	5376	3011
Gen 198:	21132	2203	8204	5410	3051
Gen 199:	21164	2185	8164	5420	3067
Gen 200:	21213	2163	8138	5425	3061
Gen 201:	21142	2188	8153	5452	3065
Gen 202:	21217	2169	8105	5462	3047
Gen 203:	21214	2162	8090	5490	3044
Gen 204:	21196	2167	8060	5513	3064
Gen 205:	21257	2132	8054	5498	3059
Gen 206:	21310	2120	7981	5519	3070
Gen 207:	21284	2125	7983	5541	3067
Gen 208:	21224	2147	8016	5537	3076
Gen 209:	21264	2129	8005	5519	3083
Gen 210:	21332	2111	7945	5535	3077
Gen 211:	21373	2107	7926	5532	3062
Gen 212:	21323	2078	7912	5587	3100
Gen 213:	21354	2075	7887	5577	3107
Gen 214:	21351	2044	7893	5581	3131
Gen 215:	21362	2036	7874	5604	3124
Gen 216:	21380	2038	7846	5601	3135
Gen 217:	21321	2048	7828	5633	3170
Gen 218:	21418	2025	7792	5602	3163
Gen 219:	21403	2015	7807	5614	3161
Gen 220:	21346	2001	7827	5655	3171
Gen 221:	21362	2003	7801	5659	3175
Gen 222:	21332	1994	7798	5704	3172
Gen 223:	21269	2012	7813	5717	3189
Gen 224:	21203	2023	7811	5750	3213
Gen 225:	21141	2010	7852	5761	3236
Gen 226:	21183	2046	7807	5734	3230
Gen 227:	21211	2015	7820	5740	3214
Gen 228:	21215	1990	7822	5760	3213
Gen 229:	21241	1980	7812	5777	3190
Gen 230:	21239	1989	7792	5798	3182
Gen 231:	21142	2014	7828	5839	3177
Gen 232:	21157	1998	7809	5859	3177
Gen 233:	21114	1996	7837	5867	3186
Gen 234:	21179	1975	7807	5852	3187
Gen 235:	21191	1968	7781	5854	3206
Gen 236:	21196	1963	7778	5849	3214
Gen 237:	21223	1934	7751	5868	3224
Gen 238:	21203	1929	7758	5880	3230
Gen 239:	21164	1915	7785	5908	3228
Gen 240:	21158	1918	7752	5930	3242
Gen 241:	21196	1901	7724	5929	3250
Gen 242:	21261	1880	7670	5947	3242
Gen 243:	21297	1854	7689	5934	3226
Gen 244:	21315	1847	7647	5957	3234
Gen 245:	21273	1828	7633	5996	3270
Gen 246:	21240	1841	7603	6042	3274
Gen 247:	21215	1837	7607	6062	3279
Gen 248:	21197	1859	7565	6071	3308
Gen 249:	21151	1883	7569	6105	3292
Gen 250:	21062	1896	7586	6155	3301
Gen 251:	21036	1909	7583	6168	3304
Gen 252:	21089	1892	7572	6116	3331
Gen 253:	21090	1866	7583	6118	3343
Gen 254:	21088	1874	7580	6135	3323
Gen 255:	21036	1863	7578	6181	3342
Gen 256:	21131	1866	7537	6145	3321
Gen 257:	21126	1846	7502	6161	3365
Gen 258:	21177	1822	7476	6145	3380
Gen 259:	21243	1827	7449	6103	3378
Gen 260:	21225	1806	7445	6138	3386
Gen 261:	21266	1784	7434	6121	3395
Gen 262:	21236	1790	7435	6144	3395
Gen 263:	21247	1771	7421	6172	3389
Gen 264:	21235	1760	7385	6234	3386
Gen 265:	21176	1770	7392	6268	3394
Gen 266:	21182	1764	7365	6297	3392
Gen 267:	21129	1776	7351	6329	3415
Gen 268:	21176	1790	7313	6340	3381
Gen 269:	21169	1744	7348	6349	3390
Gen 270:	21199	1724	7359	6331	3387
Gen 271:	21200	1713	7335	6330	3422
Gen 272:	21203	1720	7305	6339	3433
Gen 273:	21266	1693	7289	6309	3443
Gen 274:	21297	1665	7280	6312	3446
Gen 275:	21265	1659	7282	6349	3445
Gen 276:	21273	1658	7291	6327	3451
Gen 277:	21300	1646	7282	6295	3477
Gen 278:	21344	1637	7302	6242	3475
Gen 279:	21284	1656	7302	6275	3483
Gen 280:	21210	1677	7315	6319	3479
Gen 281:	21222	1698	7268	6321	3491
Gen 282:	21216	1688	7251	6336	3509
Gen 283:	21186	1698	7272	6331	3513
Gen 284:	21185	1678	7264	6383	3490
Gen 285:	21175	1658	7283	6387	3497
Gen 286:	21198	1642	7286	6389	3485
Gen 287:	21230	1631	7300	6356	3483
Gen 288:	21198	1618	7284	6389	3511
Gen 289:	21122	1651	7279	6420	3528
Gen 290:	21181	1629	7264	6407	3519
Gen 291:	21157	1608	7301	6420	3514
Gen 292:	21130	1596	7295	6460	3519
Gen 293:	21139	1590	7262	6489	3520
Gen 294:	21190	1591	7207	6486	3526
Gen 295:	21201	1570	7181	6510	3538
Gen 296:	21185	1579	7160	6510	3566
Gen 297:	21132	1584	7197	6486	3601
Gen 298:	21117	1591	7192	6492	3608
Gen 299:	21124	1607	7188	6458	3623
Gen 300:	21126	1598	7201	6482	3593
Gen 301:	21131	1599	7171	6502	3597
Gen 302:	21151	1578	7127	6545	3599
Gen 303:	21134	1575	7128	6538	3625
Gen 304:	21090	1606	7144	6539	3621
Gen 305:	21106	1591	7132	6561	3610
Gen 306:	21101	1584	7110	6599	3606
Gen 307:	21119	1571	7089	6609	3612
Gen 308:	21085	1565	7095	6636	3619
Gen 309:	21021	1559	7091	6684	3645
Gen 310:	21006	1549	7090	6707	3648
Gen 311:	21030	1518	7066	6723	3663
Gen 312:	20982	1527	7059	6747	3685
Gen 313:	20970	1512	7049	6769	3700
Gen 314:	20985	1517	7027	6793	3678
Gen 315:	21002	1523	7031	6766	3678
Gen 316:	21031	1518	7015	6756	3680
Gen 317:	20985	1521	7040	6764	3690
Gen 318:	20996	1517	7045	6763	3679
Gen 319:	20988	1496	7044	6790	3682
Gen 320:	20987	1502	7038	6810	3663
Gen 321:	21049	1484	6968	6826	3673
Gen 322:	21027	1476	6951	6850	3696
Gen 323:	21021	1475	6936	6884	3684
Gen 324:	21018	1480	6920	6881	3701
Gen 325:	20991	1482	6932	6897	3698
Gen 326:	20991	1463	6928	6893	3725
Gen 327:	20953	1476	6921	6902	3748
Gen 328:	20954	1482	6894	6917	3753
Gen 329:	20915	1498	6882	6938	3767
Gen 330:	20886	1494	6902	6921	3797
Gen 331:	20897	1488	6896	6909	3810
Gen 332:	20918	1475	6881	6895	3831
Gen 333:	20919	1490	6854	6904	3833
Gen 334:	20944	1490	6869	6888	3809
Gen 335:	20926	1475	6854	6910	3835
Gen 336:	20883	1516	6867	6892	3842
Gen 337:	20984	1492	6839	6876	3809
Gen 338:	20915	1492	6833	6927	3833
Gen 339:	20906	1488	6843	6913	3850
Gen 340:	20897	1482	6840	6931	3850
Gen 341:	20913	1466	6822	6951	3848
Gen 342:	20934	1473	6778	6942	3873
Gen 343:	20973	1452	6745	6940	3890
Gen 344:	20930	1439	6780	6966	3885
Gen 345:	20980	1456	6731	6968	3865
Gen 346:	20980	1453	6742	6962	3863
Gen 347:	20973	1454	6742	6984	3847
Gen 348:	21010	1442	6719	6954	3875
Gen 349:	20990	1453	6711	6975	3871
Gen 350:	21008	1426	6724	6992	3850
Gen 351:	20991	1412	6763	6973	3861
Gen 352:	21033	1403	6726	6966	3872
Gen 353:	20972	1389	6753	6999	3887
Gen 354:	20980	1378	6760	7012	3870
Gen 355:	20993	1380	6770	7025	3832
Gen 356:	21008	1382	6770	7006	3834
Gen 357:	21091	1367	6713	7002	3827
Gen 358:	21092	1373	6697	7013	3825
Gen 359:	21098	1377	6671	7052	3802
Gen 360:	21076	1375	6675	7068	3806
Gen 361:	21041	1415	6685	7057	3802
Gen 362:	21059	1385	6685	7047	3824
Gen 363:	21081	1358	6675	7052	3834
Gen 364:	21080	1332	6688	7037	3863
Gen 365:	21037	1329	6731	7043	3860
Gen 366:	20980	1337	6741	7078	3864
Gen 367:	20954	1329	6739	7095	3883
Gen 368:	20968	1308	6738	7093	3893
Gen 369:	20944	1322	6759	7080	3895
Gen 370:	20921	1308	6777	7115	3879
Gen 371:	20990	1295	6743	7086	3886
Gen 372:	21027	1293	6683	7097	3900
Gen 373:	21021	1290	6690	7092	3907
Gen 374:	21018	1306	6684	7105	3887
Gen 375:	21095	1285	6644	7072	3904
Gen 376:	21071	1281	6638	7109	3901
Gen 377:	21060	1288	6636	7129	3887
Gen 378:	21112	1289	6595	7106	3898
Gen 379:	21092	1303	6606	7104	3895
Gen 380:	21072	1319	6601	7133	3875
Gen 381:	21036	1290	6618	7158	3898
Gen 382:	21085	1262	6584	7130	3939
Gen 383:	21159	1236	6573	7091	3941
Gen 384:	21140	1224	6594	7099	3943
Gen 385:	21138	1222	6603	7115	3922
Gen 386:	21095	1221	6607	7128	3949
Gen 387:	21080	1207	6582	7170	3961
Gen 388:	21029	1209	6590	7209	3963
Gen 389:	20947	1222	6634	7209	3988
Gen 390:	20881	1222	6642	7243	4012
Gen 391:	20874	1233	6607	7279	4007
Gen 392:	20784	1225	6617	7339	4035
Gen 393:	20786	1209	6590	7380	4035
Gen 394:	20798	1201	6600	7387	4014
Gen 395:	20876	1214	6580	7344	3986
Gen 396:	20963	1203	6528	7330	3976
Gen 397:	20995	1180	6512	7326	3987
Gen 398:	20985	1176	6536	7311	3992
Gen 399:	20980	1174	6533	7321	3992
Gen 400:	20987	1156	6532	7305	4020
Gen 401:	20949	1160	6538	7335	4018
Gen 402:	20931	1162	6516	7334	4057
Gen 403:	20916	1186	6513	7326	4059
Gen 404:	20970	1184	6480	7312	4054
Gen 405:	20918	1175	6511	7334	4062
Gen 406:	20920	1160	6482	7352	4086
Gen 407:	21006	1150	6430	7328	4086
Gen 408:	21027	1159	6410	7334	4070
Gen 409:	21039	1160	6435	7310	4056
Gen 410:	21062	1156	6433	7294	4055
Gen 411:	21067	1166	6426	7266	4075
Gen 412:	21039	1172	6447	7249	4093
Gen 413:	21086	1160	6427	7227	4100
Gen 414:	21040	1162	6455	7243	4100
Gen 415:	21044	1152	6439	7267	4098
Gen 416:	21066	1126	6422	7305	4081
Gen 417:	21061	1102	6401	7335	4101
Gen 418:	20994	1114	6418	7352	4122
Gen 419:	21007	1112	6406	7335	4140
Gen 420:	21037	1107	6404	7317	4135
Gen 421:	21026	1091	6424	7323	4136
Gen 422:	21008	1088	6427	7351	4126
Gen 423:	21020	1091	6418	7358	4113
Gen 424:	21021	1104	6416	7335	4124
Gen 425:	21046	1093	6398	7354	4109
Gen 426:	21022	1094	6412	7377	4095
Gen 427:	21019	1087	6424	7358	4112
Gen 428:	20999	1093	6440	7360	4108
Gen 429:	20977	1092	6424	7409	4098
Gen 430:	20993	1085	6388	7425	4109
Gen 431:	21025	1076	6363	7430	4106
Gen 432:	20977	1080	6369	7442	4132
Gen 433:	20988	1078	6351	7431	4152
Gen 434:	20984	1061	6362	7444	4149
Gen 435:	20998	1048	6344	7438	4172
Gen 436:	20965	1062	6355	7432	4186
Gen 437:	20956	1077	6339	7432	4196
Gen 438:	20907	1087	6338	7471	4197
Gen 439:	20920	1058	6302	7491	4229
Gen 440:	20949	1069	6274	7473	4235
Gen 441:	20934	1058	6249	7483	4276
Gen 442:	20957	1036	6242	7490	4275
Gen 443:	20890	1051	6273	7475	4311
Gen 444:	20850	1054	6319	7490	4287
Gen 445:	20858	1034	6342	7479	4287
Gen 446:	20903	1023	6332	7455	4287
Gen 447:	20897	1020	6308	7473	4302
Gen 448:	20890	1013	6299	7507	4291
Gen 449:	20906	1013	6270	7487	4324
Gen 450:	20925	1008	6264	7490	4313
Gen 451:	20919	1017	6256	7517	4291
Gen 452:	20968	999	6257	7488	4288
Gen 453:	21010	1007	6250	7469	4264
Gen 454:	20997	1015	6234	7475	4279
Gen 455:	20971	1016	6230	7502	4281
Gen 456:	20992	1015	6232	7480	4281
Gen 457:	20983	1018	6234	7474	4291
Gen 458:	20944	1025	6274	7461	4296
Gen 459:	20899	1000	6292	7481	4328
Gen 460:	20899	1015	6268	7473	4345
Gen 461:	20891	1021	6270	7450	4368
Gen 462:	20883	1043	6282	7451	4341
Gen 463:	20935	1018	6248	7449	4350
Gen 464:	20960	1012	6257	7429	4342
Gen 465:	20981	1012	6230	7441	4336
Gen 466:	20957	1021	6251	7441	4330
Gen 467:	20977	1032	6254	7424	4313
Gen 468:	20908	1060	6255	7461	4316
Gen 469:	20918	1049	6211	7523	4299
Gen 470:	20904	1039	6233	7510	4314
Gen 471:	20933	1025	6199	7560	4283
Gen 472:	20907	1033	6204	7567	4289
Gen 473:	20878	1041	6207	7572	4302
Gen 474:	20796	1046	6207	7627	4324
Gen 475:	20824	1032	6194	7606	4344
Gen 476:	20832	1028	6186	7628	4326
Gen 477:	20855	1017	6195	7616	4317
Gen 478:	20860	1011	6197	7604	4328
Gen 479:	20885	1009	6183	7625	4298
Gen 480:	20936	1003	6172	7603	4286
Gen 481:	20873	1013	6192	7625	4297
Gen 482:	20883	1007	6182	7626	4302
Gen 483:	20826	1003	6212	7652	4307
Gen 484:	20871	986	6196	7639	4308
Gen 485:	20897	992	6158	7641	4312
Gen 486:	20880	994	6172	7633	4321
Gen 487:	20942	980	6152	7618	4308
Gen 488:	20901	973	6158	7651	4317
Gen 489:	20913	978	6134	7674	4301
Gen 490:	20883	995	6102	7706	4314
Gen 491:	20889	987	6082	7721	4321
Gen 492:	20862	999	6113	7697	4329
Gen 493:	20857	1010	6142	7654	4337
Gen 494:	20820	995	6143	7687	4355
Gen 495:	20816	1009	6094	7705	4376
Gen 496:	20896	989	6056	7696	4363
Gen 497:	20884	996	6049	7716	4355
Gen 498:	20953	981	6022	7689	4355
Gen 499:	20963	972	6005	7690	4370
Gen 500:	20930	962	6034	7709	4365
Gen 501:	20899	984	6001	7694	4422
Gen 502:	20889	975	5970	7709	4457
Gen 503:	20885	990	5944	7727	4454
Gen 504:	20916	992	5896	7742	4454
Gen 505:	20929	990	5898	7722	4461
Gen 506:	20929	995	5887	7719	4470
Gen 507:	20965	984	5876	7695	4480
Gen 508:	20945	982	5895	7729	4449
Gen 509:	20909	974	5902	7760	4455
Gen 510:	20940	960	5895	7768	4437
Gen 511:	20907	967	5894	7796	4436
Gen 512:	20921	973	5903	7789	4414
Gen 513:	20925	951	5921	7781	4422
Gen 514:	20935	957	5900	7782	4426
Gen 515:	20903	969	5909	7790	4429
Gen 516:	20842	1003	5901	7806	4448
Gen 517:	20822	996	5917	7827	4438
Gen 518:	20772	990	5946	7835	4457
Gen 519:	20759	992	5934	7847	4468
Gen 520:	20722	978	5936	7879	4485
Gen 521:	20713	974	5931	7889	4493
Gen 522:	20819	966	5868	7874	4473
Gen 523:	20796	970	5880	7867	4487
Gen 524:	20811	957	5887	7843	4502
Gen 525:	20758	975	5903	7861	4503
Gen 526:	20731	970	5889	7876	4534
Gen 527:	20781	971	5835	7887	4526
Gen 528:	20800	955	5809	7887	4549
Gen 529:	20788	959	5824	7909	4520
Gen 530:	20762	962	5861	7889	4526
Gen 531:	20777	950	5830	7909	4534
Gen 532:	20769	970	5801	7898	4562
Gen 533:	20799	970	5757	7877	4597
Gen 534:	20823	959	5769	7842	4607
Gen 535:	20782	959	5782	7881	4596
Gen 536:	20757	966	5749	7898	4630
Gen 537:	20753	978	5743	7907	4619
Gen 538:	20729	990	5728	7938	4615
Gen 539:	20786	973	5692	7950	4599
Gen 540:	20755	991	5687	7966	4601
Gen 541:	20811	984	5664	7968	4573
Gen 542:	20824	985	5676	7981	4534
Gen 543:	20840	975	5659	7977	4549
Gen 544:	20882	978	5636	7956	4548
Gen 545:	20852	994	5656	7951	4547
Gen 546:	20849	1001	5666	7964	4520
Gen 547:	20803	1012	5669	7993	4523
Gen 548:	20867	1023	5651	7953	4506
Gen 549:	20863	1019	5655	7979	4484
Gen 550:	20846	1044	5642	7987	4481
Gen 551:	20858	1044	5633	7983	4482
Gen 552:	20894	1039	5580	7999	4488
Gen 553:	20933	1016	5547	7991	4513
Gen 554:	20942	1017	5571	7957	4513
Gen 555:	20949	1013	5609	7925	4504
Gen 556:	20943	1021	5630	7924	4482
Gen 557:	20971	1010	5589	7936	4494
Gen 558:	20910	1020	5587	7966	4517
Gen 559:	20945	1018	5567	7988	4482
Gen 560:	20929	1030	5573	7987	4481
Gen 561:	20872	1009	5596	8026	4497
Gen 562:	20871	995	5604	8038	4492
Gen 563:	20911	998	5599	7984	4508
Gen 564:	20892	1007	5603	7992	4506
Gen 565:	20849	1008	5585	8063	4495
Gen 566:	20849	998	5636	8025	4492
Gen 567:	20904	982	5602	8016	4496
Gen 568:	20913	979	5603	8017	4488
Gen 569:	20872	971	5604	8077	4476
Gen 570:	20972	968	5581	8019	4460
Gen 571:	20946	965	5588	8026	4475
Gen 572:	20897	972	5615	8045	4471
Gen 573:	20909	962	5608	8024	4497
Gen 574:	20895	953	5635	8018	4499
Gen 575:	20948	958	5625	7963	4506
Gen 576:	20958	945	5629	7961	4507
Gen 577:	20958	951	5601	7985	4505
Gen 578:	20972	945	5560	8017	4506
Gen 579:	20942	950	5549	8040	4519
Gen 580:	20926	946	5563	8054	4511
Gen 581:	20965	941	5532	8048	4514
Gen 582:	20966	936	5534	8041	4523
Gen 583:	20918	938	5546	8071	4527
Gen 584:	20877	929	5554	8120	4520
Gen 585:	20831	932	5549	8168	4520
Gen 586:	20866	948	5544	8142	4500
Gen 587:	20872	900	5527	8176	4525
Gen 588:	20897	892	5535	8177	4499
Gen 589:	20885	891	5512	8189	4523
Gen 590:	20969	880	5463	8164	4524
Gen 591:	20952	865	5449	8188	4546
Gen 592:	20990	873	5453	8178	4506
Gen 593:	20968	876	5437	8215	4504
Gen 594:	20949	875	5441	8221	4514
Gen 595:	20988	883	5407	8211	4511
Gen 596:	21005	889	5421	8209	4476
Gen 597:	20961	897	5427	8212	4503
Gen 598:	20903	904	5455	8217	4521
Gen 599:	20922	890	5445	8230	4513
Gen 600:	20870	894	5466	8261	4509
Gen 601:	20868	896	5470	8254	4512
Gen 602:	20870	907	5507	8215	4501
Gen 603:	20907	903	5494	8220	4476
Gen 604:	20894	885	5521	8241	4459
Gen 605:	20922	881	5515	8243	4439
Gen 606:	20932	885	5496	8229	4458
Gen 607:	20891	892	5493	8222	4502
Gen 608:	20870	880	5477	8261	4512
Gen 609:	20888	884	5457	8261	4510
Gen 610:	20920	878	5436	8273	4493
Gen 611:	20939	873	5422	8255	4511
Gen 612:	20977	856	5422	8246	4499
Gen 613:	20952	864	5461	8229	4494
Gen 614:	20935	854	5442	8269	4500
Gen 615:	20952	862	5449	8243	4494
Gen 616:	20999	858	5409	8226	4508
Gen 617:	20935	864	5444	8276	4481
Gen 618:	20953	867	5445	8257	4478
Gen 619:	20931	884	5421	8259	4505
Gen 620:	20968	878	5428	8240	4486
Gen 621:	20981	858	5436	8249	4476
Gen 622:	20946	846	5448	8281	4479
Gen 623:	20987	851	5418	8260	4484
Gen 624:	21005	862	5401	8247	4485
Gen 625:	20977	868	5405	8229	4521
Gen 626:	20980	864	5435	8220	4501
Gen 627:	20947	859	5437	8257	4500
Gen 628:	20876	867	5422	8288	4547
Gen 629:	20915	894	5392	8290	4509
Gen 630:	20889	903	5399	8321	4488
Gen 631:	20848	913	5405	8326	4508
Gen 632:	20939	900	5359	8291	4511
Gen 633:	20931	915	5326	8309	4519
Gen 634:	20907	913	5335	8305	4540
Gen 635:	20878	918	5305	8351	4548
Gen 636:	20856	905	5304	8378	4557
Gen 637:	20892	878	5301	8388	4541
Gen 638:	20873	872	5315	8383	4557
Gen 639:	20831	874	5338	8398	4559
Gen 640:	20775	856	5348	8451	4570
Gen 641:	20764	858	5357	8446	4575
