Gen  65:	20778	1894	1936	15392
Gen  66:	20757	1851	1878	15514
Gen  67:	20735	1792	1824	15649
Gen  68:	20782	1728	1775	15715
Gen  69:	20830	1679	1724	15767
Gen  70:	20874	1639	1679	15808
Gen  71:	20859	1595	1644	15902
Gen  72:	20874	1555	1608	15963
Gen  73:	20872	1505	1560	16063
Gen  74:	20871	1460	1522	16147
Gen  75:	20861	1414	1481	16244
Gen  76:	20852	1374	1429	16345
Gen  77:	20859	1348	1390	16403
Gen  78:	20906	1311	1360	16423
Gen  79:	20922	1275	1313	16490
Gen  80:	20938	1232	1277	16553
Gen  81:	20925	1191	1244	16640
Gen  82:	20949	1161	1206	16684
Gen  83:	20986	1121	1177	16716
Gen  84:	20969	1092	1145	16794
Gen  85:	21007	1052	1114	16827
Gen  86:	21003	1014	1075	16908
Gen  87:	20978	985	1045	16992
Gen  88:	20979	957	1007	17057
Gen  89:	21024	933	976	17067
Gen  90:	21030	901	942	17127
Gen  91:	21135	873	910	17082
Gen  92:	21193	840	876	17091
Gen  93:	21194	811	862	17133
Gen  94:	21300	784	836	17080
Gen  95:	21251	756	811	17182
Gen  96:	21295	736	777	17192
Gen  97:	21286	711	747	17256
Gen  98:	21192	683	727	17398
Gen  99:	21148	670	705	17477
Gen 100:	21125	644	675	17556
Gen 101:	21155	623	664	17558
Gen 102:	21117	601	650	17632
Gen 103:	21126	581	625	17668
Gen 104:	21151	560	598	17691
Gen 105:	21134	544	577	17745
Gen 106:	21075	528	564	17833
Gen 107:	21105	514	538	17843
Gen 108:	21121	502	519	17858
Gen 109:	21156	478	510	17856
Gen 110:	21124	465	503	17908
Gen 111:	21082	442	492	17984
Gen 112:	21037	425	479	18059
Gen 113:	21036	411	459	18094
Gen 114:	20963	399	441	18197
Gen 115:	20970	392	415	18223
Gen 116:	20965	380	402	18253
Gen 117:	21050	361	388	18201
Gen 118:	21070	354	373	18203
Gen 119:	21065	342	356	18237
Gen 120:	21049	327	334	18290
Gen 121:	21055	311	323	18311
Gen 122:	21077	298	306	18319
Gen 123:	21063	290	298	18349
Gen 124:	21087	277	288	18348
Gen 125:	21059	270	282	18389
Gen 126:	21066	265	273	18396
Gen 127:	21070	254	264	18412
Gen 128:	21001	246	255	18498
Gen 129:	20992	241	241	18526
Gen 130:	20970	233	229	18568
Gen 131:	20960	228	227	18585
Gen 132:	21000	215	219	18566
Gen 133:	21027	207	209	18557
Gen 134:	21040	197	200	18563
Gen 135:	21082	190	194	18534
Gen 136:	21094	181	190	18535
Gen 137:	21062	172	184	18582
Gen 138:	21025	169	177	18629
Gen 139:	20943	164	172	18721
Gen 140:	20983	162	169	18686
Gen 141:	20975	159	162	18704
Gen 142:	20944	154	154	18748
Gen 143:	20980	149	154	18717
Gen 144:	21008	140	146	18706
Gen 145:	20982	134	140	18744
Gen 146:	21021	128	135	18716
Gen 147:	21044	124	131	18701
Gen 148:	20957	121	126	18796
Gen 149:	20960	112	122	18806
Gen 150:	20846	109	121	18924
Gen 151:	20855	107	116	18922
Gen 152:	20825	103	111	18961
Gen 153:	20855	103	109	18933
Gen 154:	20847	97	106	18950
Gen 155:	20934	90	100	18876
Gen 156:	20998	89	96	18817
Gen 157:	20932	84	91	18893
Gen 158:	20961	78	87	18874
Gen 159:	20937	74	83	18906
Gen 160:	20944	73	77	18906
Gen 161:	20926	72	75	18927
Gen 162:	20943	67	71	18919
Gen 163:	20901	64	69	18966
Gen 164:	20917	63	68	18952
Gen 165:	20875	63	66	18996
Gen 166:	20986	61	64	18889
Gen 167:	21010	57	62	18871
Gen 168:	21097	56	58	18789
Gen 169:	21070	53	53	18824
Gen 170:	21073	48	52	18827
Gen 171:	21113	48	52	18787
Gen 172:	21059	47	51	18843
Gen 173:	21066	45	49	18840
Gen 174:	21122	44	48	18786
Gen 175:	21151	42	46	18761
Gen 176:	21144	42	44	18770
Gen 177:	21066	42	44	18848
Gen 178:	21073	38	42	18847
Gen 179:	21064	40	41	18855
Gen 180:	21049	38	38	18875
Gen 181:	21030	36	37	18897
Gen 182:	20990	33	36	18941
Gen 183:	21047	32	34	18887
Gen 184:	21087	32	33	18848
Gen 185:	21071	31	31	18867
Gen 186:	21041	28	30	18901
Gen 187:	21051	30	29	18890
Gen 188:	21064	29	28	18879
Gen 189:	21019	29	27	18925
Gen 190:	20956	26	26	18992
Gen 191:	20969	25	24	18982
Gen 192:	21023	26	24	18927
Gen 193:	21041	25	23	18911
Gen 194:	21132	25	21	18822
Gen 195:	21135	23	21	18821
Gen 196:	21088	23	21	18868
Gen 197:	21139	23	21	18817
Gen 198:	21074	22	21	18883
Gen 199:	21043	22	21	18914
Gen 200:	21013	22	21	18944
Gen 201:	20991	21	19	18969
Gen 202:	20982	20	19	18979
Gen 203:	20900	20	18	19062
Gen 204:	20900	20	17	19063
Gen 205:	20920	18	17	19045
Gen 206:	20998	18	15	18969
Gen 207:	21023	18	14	18945
Gen 208:	20988	19	14	18979
Gen 209:	20961	19	13	19007
Gen 210:	20987	18	12	18983
Gen 211:	20940	18	12	19030
Gen 212:	20970	17	11	19002
Gen 213:	20936	16	11	19037
Gen 214:	20916	15	11	19058
Gen 215:	20829	13	11	19147
Gen 216:	20866	12	10	19112
Gen 217:	20900	10	9	19081
Gen 218:	20913	10	9	19068
Gen 219:	20938	9	8	19045
Gen 220:	20933	9	8	19050
Gen 221:	20951	8	8	19033
Gen 222:	20990	8	7	18995
Gen 223:	21006	8	6	18980
Gen 224:	21042	8	5	18945
Gen 225:	20969	8	5	19018
Gen 226:	21003	7	5	18985
Gen 227:	21012	8	5	18975
Gen 228:	21015	9	5	18971
Gen 229:	21026	9	6	18959
Gen 230:	20973	9	7	19011
Gen 231:	20984	8	7	19001
Gen 232:	20988	8	7	18997
Gen 233:	20937	8	7	19048
Gen 234:	20903	8	6	19083
Gen 235:	20889	7	6	19098
Gen 236:	20851	7	6	19136
Gen 237:	20914	6	6	19074
Gen 238:	20974	7	6	19013
Gen 239:	20986	7	5	19002
Gen 240:	21040	7	5	18948
Gen 241:	21015	6	5	18974
Gen 242:	20999	5	5	18991
Gen 243:	20908	5	5	19082
Gen 244:	20898	5	5	19092
Gen 245:	20923	5	5	19067
Gen 246:	20995	5	4	18996
Gen 247:	21002	5	4	18989
Gen 248:	21022	5	3	18970
Gen 249:	21073	5	3	18919
Gen 250:	21056	5	3	18936
Gen 251:	20972	2	3	19023
Gen 252:	20910	2	3	19085
Gen 253:	20837	2	3	19158
Gen 254:	20774	2	3	19221
Gen 255:	20771	2	3	19224
Gen 256:	20764	2	3	19231
Gen 257:	20791	2	3	19204
Gen 258:	20834	1	3	19162
Gen 259:	20884	1	3	19112
Gen 260:	20942	1	3	19054
Gen 261:	20904	1	3	19092
Gen 262:	20945	1	3	19051
Gen 263:	20923	1	3	19073
Gen 264:	20913	1	3	19083
Gen 265:	20957	1	3	19039
Gen 266:	20936	1	3	19060
Gen 267:	20927	1	3	19069
Gen 268:	20959	1	3	19037
Gen 269:	20891	0	3	19106
Gen 270:	21058	0	3	18939
Gen 271:	21056	0	3	18941
Gen 272:	21026	0	3	18971
Gen 273:	20998	0	4	18998
Gen 274:	20955	0	4	19041
Gen 275:	21058	0	4	18938
Gen 276:	21035	0	4	18961
Gen 277:	21002	0	4	18994
Gen 278:	20977	0	3	19020
Gen 279:	20969	0	3	19028
Gen 280:	20984	0	3	19013
Gen 281:	21014	0	2	18984
Gen 282:	21041	0	2	18957
Gen 283:	21097	0	2	18901
Gen 284:	21178	0	2	18820
Gen 285:	21176	0	2	18822
Gen 286:	21227	0	2	18771
Gen 287:	21129	0	2	18869
Gen 288:	21154	0	2	18844
Gen 289:	21176	0	2	18822
Gen 290:	21177	0	2	18821
Gen 291:	21172	0	2	18826
Gen 292:	21194	0	2	18804
Gen 293:	21209	0	1	18790
Gen 294:	21163	0	1	18836
Gen 295:	21137	0	1	18862
Gen 296:	21186	0	1	18813
Gen 297:	21129	0	1	18870
Gen 298:	21148	0	1	18851
Gen 299:	21155	0	1	18844
Gen 300:	21201	0	1	18798
Gen 301:	21155	0	1	18844
Gen 302:	21085	0	1	18914
Gen 303:	21088	0	1	18911
Gen 304:	21066	0	1	18933
Gen 305:	21060	0	0	18940
Gen 306:	21055	0	0	18945
Gen 307:	21083	0	0	18917
Gen 308:	21089	0	0	18911
Gen 309:	21051	0	0	18949
Gen 310:	21029	0	0	18971
Gen 311:	20995	0	0	19005
Gen 312:	20981	0	0	19019
Gen 313:	20984	0	0	19016
Gen 314:	21004	0	0	18996
Gen 315:	20970	0	0	19030
Gen 316:	20961	0	0	19039
Gen 317:	20958	0	0	19042
Gen 318:	20973	0	0	19027
Gen 319:	21062	0	0	18938
Gen 320:	21120	0	0	18880
Gen 321:	21086	0	0	18914
Gen 322:	21107	0	0	18893
Gen 323:	21067	0	0	18933
Gen 324:	21046	0	0	18954
Gen 325:	21056	0	0	18944
Gen 326:	21168	0	0	18832
Gen 327:	21150	0	0	18850
Gen 328:	21102	0	0	18898
Gen 329:	21105	0	0	18895
Gen 330:	21063	0	0	18937
Gen 331:	21086	0	0	18914
Gen 332:	21111	0	0	18889
Gen 333:	21077	0	0	18923
Gen 334:	21127	0	0	18873
Gen 335:	21083	0	0	18917
Gen 336:	21064	0	0	18936
Gen 337:	21052	0	0	18948
Gen 338:	21059	0	0	18941
Gen 339:	21018	0	0	18982
Gen 340:	21065	0	0	18935
Gen 341:	21086	0	0	18914
Gen 342:	21047	0	0	18953
Gen 343:	21065	0	0	18935
Gen 344:	21070	0	0	18930
Gen 345:	21065	0	0	18935
Gen 346:	21067	0	0	18933
Gen 347:	21061	0	0	18939
Gen 348:	21012	0	0	18988
Gen 349:	21040	0	0	18960
Gen 350:	21074	0	0	18926
Gen 351:	21019	0	0	18981
Gen 352:	20976	0	0	19024
Gen 353:	20930	0	0	19070
Gen 354:	20973	0	0	19027
Gen 355:	21030	0	0	18970
Gen 356:	21017	0	0	18983
Gen 357:	21015	0	0	18985
Gen 358:	21001	0	0	18999
Gen 359:	21063	0	0	18937
Gen 360:	20991	0	0	19009
Gen 361:	20963	0	0	19037
Gen 362:	20956	0	0	19044
Gen 363:	20973	0	0	19027
Gen 364:	20965	0	0	19035
Gen 365:	20996	0	0	19004
Gen 366:	20998	0	0	19002
Gen 367:	20958	0	0	19042
Gen 368:	20929	0	0	19071
Gen 369:	20979	0	0	19021
Gen 370:	21043	0	0	18957
Gen 371:	21008	0	0	18992
Gen 372:	20955	0	0	19045
Gen 373:	21007	0	0	18993
Gen 374:	21006	0	0	18994
Gen 375:	20974	0	0	19026
Gen 376:	20964	0	0	19036
Gen 377:	20945	0	0	19055
Gen 378:	20945	0	0	19055
Gen 379:	21001	0	0	18999
