Gen  75:	22916	899	755	15430
Gen  76:	22870	874	734	15522
Gen  77:	22687	842	718	15753
Gen  78:	22796	810	684	15710
Gen  79:	22740	791	653	15816
Gen  80:	22713	789	640	15858
Gen  81:	22740	763	617	15880
Gen  82:	22807	738	609	15846
Gen  83:	22767	713	604	15916
Gen  84:	22860	701	586	15853
Gen  85:	22835	673	570	15922
Gen  86:	22721	667	556	16056
Gen  87:	22739	642	543	16076
Gen  88:	22735	625	527	16113
Gen  89:	22745	618	514	16123
Gen  90:	22771	603	516	16110
Gen  91:	22838	598	508	16056
Gen  92:	22804	580	486	16130
Gen  93:	22742	578	470	16210
Gen  94:	22793	549	452	16206
Gen  95:	22840	539	419	16202
Gen  96:	22854	529	395	16222
Gen  97:	22753	511	387	16349
Gen  98:	22820	506	385	16289
Gen  99:	22786	497	369	16348
Gen 100:	22799	463	354	16384
Gen 101:	22806	457	343	16394
Gen 102:	22804	441	330	16425
Gen 103:	22767	430	320	16483
Gen 104:	22793	414	307	16486
Gen 105:	22827	396	312	16465
Gen 106:	22801	378	304	16517
Gen 107:	22827	375	286	16512
Gen 108:	22840	362	253	16545
Gen 109:	22726	340	242	16692
Gen 110:	22667	343	238	16752
Gen 111:	22737	318	239	16706
Gen 112:	22829	310	234	16627
Gen 113:	22803	298	226	16673
Gen 114:	22853	276	221	16650
Gen 115:	22913	267	217	16603
Gen 116:	22966	253	208	16573
Gen 117:	22950	251	207	16592
Gen 118:	22923	239	200	16638
Gen 119:	22926	233	193	16648
Gen 120:	22905	221	187	16687
Gen 121:	22876	215	188	16721
Gen 122:	22986	212	187	16615
Gen 123:	22903	205	175	16717
Gen 124:	22966	205	172	16657
Gen 125:	22922	197	175	16706
Gen 126:	23009	185	165	16641
Gen 127:	22970	186	155	16689
Gen 128:	22909	179	155	16757
Gen 129:	22927	178	152	16743
Gen 130:	22929	180	150	16741
Gen 131:	22897	175	149	16779
Gen 132:	22913	173	140	16774
Gen 133:	22869	164	133	16834
Gen 134:	22802	158	128	16912
Gen 135:	22799	148	125	16928
Gen 136:	22675	141	118	17066
Gen 137:	22701	134	120	17045
Gen 138:	22674	134	117	17075
Gen 139:	22715	127	109	17049
Gen 140:	22731	127	103	17039
Gen 141:	22673	120	99	17108
Gen 142:	22683	118	88	17111
Gen 143:	22694	111	84	17111
Gen 144:	22706	114	78	17102
Gen 145:	22721	119	75	17085
Gen 146:	22752	110	76	17062
Gen 147:	22837	103	75	16985
Gen 148:	22774	98	78	17050
Gen 149:	22753	98	74	17075
Gen 150:	22873	92	73	16962
Gen 151:	22784	95	70	17051
Gen 152:	22816	95	63	17026
Gen 153:	22818	99	58	17025
Gen 154:	22835	101	59	17005
Gen 155:	22918	98	58	16926
Gen 156:	22957	92	52	16899
Gen 157:	22965	90	56	16889
Gen 158:	22906	93	48	16953
Gen 159:	22960	91	53	16896
Gen 160:	22967	87	53	16893
Gen 161:	22931	86	58	16925
Gen 162:	22901	82	55	16962
Gen 163:	22833	84	54	17029
Gen 164:	22748	79	51	17122
Gen 165:	22777	76	51	17096
Gen 166:	22748	73	52	17127
Gen 167:	22734	72	55	17139
Gen 168:	22722	76	51	17151
Gen 169:	22660	74	48	17218
Gen 170:	22736	67	53	17144
Gen 171:	22771	67	51	17111
Gen 172:	22767	60	50	17123
Gen 173:	22697	61	49	17193
Gen 174:	22646	60	51	17243
Gen 175:	22725	58	51	17166
Gen 176:	22705	58	53	17184
Gen 177:	22743	56	51	17150
Gen 178:	22738	52	52	17158
Gen 179:	22811	50	53	17086
Gen 180:	22880	45	45	17030
Gen 181:	22885	46	44	17025
Gen 182:	22830	46	46	17078
Gen 183:	22891	46	50	17013
Gen 184:	22829	45	51	17075
Gen 185:	22829	47	46	17078
Gen 186:	22731	46	38	17185
Gen 187:	22782	44	35	17139
Gen 188:	22778	40	35	17147
Gen 189:	22764	42	31	17163
Gen 190:	22784	43	31	17142
Gen 191:	22827	38	33	17102
Gen 192:	22819	34	34	17113
Gen 193:	22785	30	33	17152
Gen 194:	22778	28	30	17164
Gen 195:	22812	29	30	17129
Gen 196:	22806	27	30	17137
Gen 197:	22792	19	29	17160
Gen 198:	22925	20	29	17026
Gen 199:	22932	22	27	17019
Gen 200:	22911	21	25	17043
Gen 201:	22988	19	23	16970
Gen 202:	23003	19	22	16956
Gen 203:	22979	18	19	16984
Gen 204:	22952	16	18	17014
Gen 205:	22883	16	14	17087
Gen 206:	22895	18	14	17073
Gen 207:	22925	17	11	17047
Gen 208:	22857	17	14	17112
Gen 209:	22861	15	14	17110
Gen 210:	22804	13	12	17171
Gen 211:	22825	13	12	17150
Gen 212:	22851	12	11	17126
Gen 213:	22821	12	12	17155
Gen 214:	22887	12	9	17092
Gen 215:	22867	13	7	17113
Gen 216:	22860	12	8	17120
Gen 217:	22890	9	8	17093
Gen 218:	22929	9	8	17054
Gen 219:	22853	9	8	17130
Gen 220:	22818	9	8	17165
Gen 221:	22853	9	6	17132
Gen 222:	22868	10	5	17117
Gen 223:	22929	8	4	17059
Gen 224:	22936	6	3	17055
Gen 225:	22832	6	3	17159
Gen 226:	22760	5	3	17232
Gen 227:	22808	5	3	17184
Gen 228:	22767	4	4	17225
Gen 229:	22757	4	4	17235
Gen 230:	22809	4	4	17183
Gen 231:	22734	4	4	17258
Gen 232:	22789	4	4	17203
Gen 233:	22860	5	4	17131
Gen 234:	22832	5	4	17159
Gen 235:	22789	5	4	17202
Gen 236:	22791	5	3	17201
Gen 237:	22866	5	3	17126
Gen 238:	22775	5	4	17216
Gen 239:	22720	5	4	17271
Gen 240:	22650	4	4	17342
Gen 241:	22671	3	4	17322
Gen 242:	22667	3	4	17326
Gen 243:	22718	3	4	17275
Gen 244:	22749	3	5	17243
Gen 245:	22845	1	4	17150
Gen 246:	22768	1	3	17228
Gen 247:	22851	1	3	17145
Gen 248:	22930	0	3	17067
Gen 249:	22938	0	2	17060
Gen 250:	22849	0	2	17149
Gen 251:	22902	0	2	17096
Gen 252:	22870	0	2	17128
Gen 253:	22824	0	2	17174
Gen 254:	22715	0	2	17283
Gen 255:	22662	0	2	17336
Gen 256:	22624	0	2	17374
Gen 257:	22668	0	1	17331
Gen 258:	22698	0	1	17301
Gen 259:	22707	0	1	17292
Gen 260:	22766	0	1	17233
Gen 261:	22833	0	1	17166
Gen 262:	22782	0	1	17217
Gen 263:	22830	0	1	17169
Gen 264:	22740	0	1	17259
Gen 265:	22710	0	0	17290
Gen 266:	22733	0	0	17267
Gen 267:	22859	0	0	17141
Gen 268:	22920	0	0	17080
Gen 269:	22951	0	0	17049
Gen 270:	22912	0	0	17088
Gen 271:	22923	0	0	17077
Gen 272:	22887	0	0	17113
Gen 273:	22847	0	0	17153
Gen 274:	22819	0	0	17181
Gen 275:	22725	0	0	17275
Gen 276:	22793	0	0	17207
Gen 277:	22732	0	0	17268
Gen 278:	22758	0	0	17242
Gen 279:	22798	0	0	17202
Gen 280:	22811	0	0	17189
Gen 281:	22775	0	0	17225
Gen 282:	22754	0	0	17246
Gen 283:	22747	0	0	17253
Gen 284:	22739	0	0	17261
Gen 285:	22776	0	0	17224
Gen 286:	22841	0	0	17159
Gen 287:	22861	0	0	17139
Gen 288:	22797	0	0	17203
Gen 289:	22916	0	0	17084
Gen 290:	22868	0	0	17132
Gen 291:	22906	0	0	17094
Gen 292:	22823	0	0	17177
Gen 293:	22883	0	0	17117
Gen 294:	23012	0	0	16988
Gen 295:	22986	0	0	17014
Gen 296:	22913	0	0	17087
Gen 297:	22959	0	0	17041
Gen 298:	22978	0	0	17022
Gen 299:	22946	0	0	17054
Gen 300:	22941	0	0	17059
Gen 301:	22927	0	0	17073
Gen 302:	22929	0	0	17071
Gen 303:	22923	0	0	17077
Gen 304:	22937	0	0	17063
Gen 305:	22963	0	0	17037
Gen 306:	22935	0	0	17065
Gen 307:	22954	0	0	17046
Gen 308:	22929	0	0	17071
Gen 309:	22927	0	0	17073
Gen 310:	22902	0	0	17098
Gen 311:	22903	0	0	17097
Gen 312:	22827	0	0	17173
Gen 313:	22806	0	0	17194
Gen 314:	22780	0	0	17220
Gen 315:	22827	0	0	17173
Gen 316:	22867	0	0	17133
Gen 317:	22905	0	0	17095
Gen 318:	22870	0	0	17130
Gen 319:	22931	0	0	17069
Gen 320:	22957	0	0	17043
Gen 321:	23017	0	0	16983
Gen 322:	22957	0	0	17043
Gen 323:	22977	0	0	17023
Gen 324:	22999	0	0	17001
Gen 325:	22928	0	0	17072
Gen 326:	22939	0	0	17061
Gen 327:	22819	0	0	17181
Gen 328:	22899	0	0	17101
Gen 329:	22940	0	0	17060
Gen 330:	22963	0	0	17037
Gen 331:	23046	0	0	16954
Gen 332:	22939	0	0	17061
Gen 333:	22934	0	0	17066
Gen 334:	22855	0	0	17145
Gen 335:	22866	0	0	17134
Gen 336:	22920	0	0	17080
Gen 337:	22921	0	0	17079
Gen 338:	22954	0	0	17046
Gen 339:	22966	0	0	17034
Gen 340:	22923	0	0	17077
Gen 341:	22893	0	0	17107
Gen 342:	22945	0	0	17055
Gen 343:	22864	0	0	17136
Gen 344:	22824	0	0	17176
Gen 345:	22863	0	0	17137
Gen 346:	22886	0	0	17114
Gen 347:	22889	0	0	17111
Gen 348:	22796	0	0	17204
Gen 349:	22843	0	0	17157
Gen 350:	22920	0	0	17080
Gen 351:	22869	0	0	17131
Gen 352:	22845	0	0	17155
Gen 353:	22777	0	0	17223
Gen 354:	22823	0	0	17177
Gen 355:	22890	0	0	17110
Gen 356:	22842	0	0	17158
Gen 357:	22894	0	0	17106
Gen 358:	22856	0	0	17144
Gen 359:	22974	0	0	17026
Gen 360:	22998	0	0	17002
Gen 361:	22968	0	0	17032
Gen 362:	22971	0	0	17029
Gen 363:	22917	0	0	17083
Gen 364:	22892	0	0	17108
