Gen   0:	6621	6829	6566	6613	6679	6692
Gen   1:	10072	6143	5910	5762	6106	6007
Gen   2:	12455	5669	5527	5205	5720	5424
Gen   3:	14112	5315	5267	4757	5487	5062
Gen   4:	15409	5041	5101	4357	5325	4767
Gen   5:	16503	4809	4943	4037	5195	4513
Gen   6:	17481	4606	4816	3701	5122	4274
Gen   7:	18145	4429	4681	3466	5122	4157
Gen   8:	18793	4269	4576	3247	5071	4044
Gen   9:	19299	4130	4493	3043	5093	3942
Gen  10:	19698	4015	4425	2861	5086	3915
Gen  11:	20061	3906	4410	2711	5092	3820
Gen  12:	20386	3807	4376	2575	5095	3761
Gen  13:	20682	3707	4332	2464	5083	3732
Gen  14:	20872	3623	4278	2350	5156	3721
Gen  15:	21069	3547	4279	2229	5185	3691
Gen  16:	21275	3469	4255	2135	5206	3660
Gen  17:	21363	3435	4227	2064	5245	3666
Gen  18:	21459	3409	4236	1958	5241	3697
Gen  19:	21560	3347	4246	1884	5290	3673
Gen  20:	21632	3311	4253	1813	5331	3660
Gen  21:	21818	3261	4190	1739	5319	3673
Gen  22:	21846	3211	4219	1669	5398	3657
Gen  23:	21911	3155	4209	1654	5432	3639
Gen  24:	22030	3074	4186	1602	5444	3664
Gen  25:	22062	2991	4225	1568	5494	3660
Gen  26:	22247	2907	4134	1519	5489	3704
Gen  27:	22228	2880	4116	1451	5564	3761
Gen  28:	22315	2830	4109	1399	5590	3757
Gen  29:	22370	2799	4028	1348	5651	3804
Gen  30:	22429	2731	4019	1281	5673	3867
Gen  31:	22567	2670	3968	1243	5696	3856
Gen  32:	22598	2601	3980	1209	5748	3864
Gen  33:	22618	2530	3968	1188	5804	3892
Gen  34:	22542	2503	3958	1173	5876	3948
Gen  35:	22592	2453	3934	1140	5914	3967
Gen  36:	22649	2394	3919	1110	5950	3978
Gen  37:	22588	2345	3952	1091	6010	4014
Gen  38:	22605	2319	3950	1047	6026	4053
Gen  39:	22591	2327	3941	1008	6037	4096
Gen  40:	22640	2261	3939	991	6049	4120
Gen  41:	22714	2227	3857	981	6063	4158
Gen  42:	22833	2187	3820	966	6081	4113
Gen  43:	22897	2145	3796	941	6081	4140
Gen  44:	22850	2122	3780	920	6149	4179
Gen  45:	22800	2099	3779	880	6208	4234
Gen  46:	22788	2073	3752	852	6247	4288
Gen  47:	22749	2056	3725	822	6295	4353
Gen  48:	22751	2037	3725	797	6336	4354
Gen  49:	22790	1990	3704	795	6363	4358
Gen  50:	22714	1943	3713	781	6455	4394
Gen  51:	22700	1897	3636	766	6546	4455
Gen  52:	22657	1853	3636	756	6564	4534
Gen  53:	22698	1843	3598	729	6548	4584
Gen  54:	22748	1805	3514	704	6624	4605
Gen  55:	22786	1782	3473	688	6659	4612
Gen  56:	22887	1732	3422	653	6678	4628
Gen  57:	22889	1707	3379	644	6705	4676
Gen  58:	22811	1687	3386	645	6804	4667
Gen  59:	22798	1678	3321	637	6857	4709
Gen  60:	22812	1661	3260	636	6921	4710
Gen  61:	22884	1634	3221	641	6913	4707
Gen  62:	22923	1585	3180	630	6962	4720
Gen  63:	22979	1551	3133	625	6949	4763
Gen  64:	23027	1491	3097	614	6942	4829
Gen  65:	22967	1472	3091	594	7040	4836
Gen  66:	22935	1447	3081	579	7074	4884
Gen  67:	22863	1417	3039	584	7213	4884
Gen  68:	22887	1397	2952	584	7243	4937
Gen  69:	22833	1377	2914	596	7319	4961
Gen  70:	22757	1364	2896	596	7389	4998
Gen  71:	22819	1325	2861	591	7405	4999
Gen  72:	22764	1317	2843	581	7422	5073
Gen  73:	22867	1301	2794	566	7441	5031
Gen  74:	22860	1268	2725	554	7519	5074
Gen  75:	22806	1276	2725	527	7606	5060
Gen  76:	22850	1265	2713	519	7550	5103
Gen  77:	22860	1243	2664	501	7575	5157
Gen  78:	22919	1230	2605	483	7603	5160
Gen  79:	22838	1209	2606	469	7683	5195
Gen  80:	22808	1190	2596	458	7741	5207
Gen  81:	22793	1177	2538	448	7783	5261
Gen  82:	22764	1152	2495	443	7841	5305
Gen  83:	22723	1117	2475	450	7853	5382
Gen  84:	22719	1093	2452	440	7893	5403
Gen  85:	22794	1091	2387	433	7852	5443
Gen  86:	22880	1079	2359	420	7860	5402
Gen  87:	22896	1070	2337	417	7886	5394
Gen  88:	22926	1064	2289	416	7860	5445
Gen  89:	22975	1040	2246	388	7918	5433
Gen  90:	22965	1033	2220	380	7912	5490
Gen  91:	22979	1003	2186	368	7911	5553
Gen  92:	23025	986	2166	358	7963	5502
Gen  93:	23005	972	2151	346	7969	5557
Gen  94:	22981	961	2082	340	8015	5621
Gen  95:	22925	934	2063	340	8062	5676
Gen  96:	22996	910	2052	328	8084	5630
Gen  97:	23053	879	2024	313	8104	5627
Gen  98:	23058	863	1989	309	8143	5638
Gen  99:	23037	840	1950	311	8219	5643
Gen 100:	23160	833	1882	311	8217	5597
Gen 101:	23207	829	1855	310	8186	5613
Gen 102:	23185	815	1819	300	8215	5666
Gen 103:	23126	807	1796	306	8270	5695
Gen 104:	23142	790	1747	314	8348	5659
Gen 105:	23197	762	1720	313	8387	5621
Gen 106:	23082	757	1694	306	8452	5709
Gen 107:	23017	756	1669	302	8483	5773
Gen 108:	23021	751	1637	299	8490	5802
Gen 109:	23036	736	1642	291	8481	5814
Gen 110:	23029	728	1627	284	8512	5820
Gen 111:	23020	714	1592	281	8519	5874
Gen 112:	22987	700	1570	295	8531	5917
Gen 113:	23027	698	1530	290	8549	5906
Gen 114:	23110	679	1482	291	8558	5880
Gen 115:	23137	673	1434	287	8580	5889
Gen 116:	23045	675	1436	282	8650	5912
Gen 117:	22986	656	1397	271	8671	6019
