Gen  83:	25645	249	272	13834
Gen  84:	25614	238	257	13891
Gen  85:	25511	232	236	14021
Gen  86:	25671	218	227	13884
Gen  87:	25764	215	216	13805
Gen  88:	25728	204	212	13856
Gen  89:	25792	197	199	13812
Gen  90:	25699	187	197	13917
Gen  91:	25599	172	189	14040
Gen  92:	25759	163	173	13905
Gen  93:	25676	165	159	14000
Gen  94:	25707	164	159	13970
Gen  95:	25687	159	158	13996
Gen  96:	25706	166	151	13977
Gen  97:	25635	155	158	14052
Gen  98:	25509	157	160	14174
Gen  99:	25588	143	148	14121
Gen 100:	25572	131	139	14158
Gen 101:	25643	127	127	14103
Gen 102:	25647	120	119	14114
Gen 103:	25717	118	120	14045
Gen 104:	25653	108	117	14122
Gen 105:	25562	106	109	14223
Gen 106:	25624	100	107	14169
Gen 107:	25742	100	96	14062
Gen 108:	25706	103	97	14094
Gen 109:	25792	93	95	14020
Gen 110:	25747	99	90	14064
Gen 111:	25676	99	93	14132
Gen 112:	25684	91	89	14136
Gen 113:	25712	85	87	14116
Gen 114:	25761	76	89	14074
Gen 115:	25819	74	82	14025
Gen 116:	25836	70	77	14017
Gen 117:	25834	69	72	14025
Gen 118:	25847	62	67	14024
Gen 119:	25762	66	65	14107
Gen 120:	25815	63	61	14061
Gen 121:	25803	61	58	14078
Gen 122:	25777	61	52	14110
Gen 123:	25705	60	53	14182
Gen 124:	25713	59	53	14175
Gen 125:	25720	56	47	14177
Gen 126:	25769	55	47	14129
Gen 127:	25748	58	50	14144
Gen 128:	25778	53	43	14126
Gen 129:	25782	54	43	14121
Gen 130:	25733	50	41	14176
Gen 131:	25735	46	40	14179
Gen 132:	25641	43	34	14282
Gen 133:	25829	41	32	14098
Gen 134:	25809	42	31	14118
Gen 135:	25775	45	30	14150
Gen 136:	25784	42	25	14149
Gen 137:	25816	40	21	14123
Gen 138:	25807	35	23	14135
Gen 139:	25788	30	23	14159
Gen 140:	25707	26	22	14245
Gen 141:	25628	26	23	14323
Gen 142:	25573	28	24	14375
Gen 143:	25675	27	22	14276
Gen 144:	25662	26	25	14287
Gen 145:	25626	22	24	14328
Gen 146:	25639	19	21	14321
Gen 147:	25711	20	22	14247
Gen 148:	25723	20	16	14241
Gen 149:	25807	18	17	14158
Gen 150:	25831	15	17	14137
Gen 151:	25798	16	19	14167
Gen 152:	25767	16	19	14198
Gen 153:	25780	16	20	14184
Gen 154:	25749	14	21	14216
Gen 155:	25721	14	21	14244
Gen 156:	25654	10	19	14317
Gen 157:	25715	13	17	14255
Gen 158:	25730	9	16	14245
Gen 159:	25726	6	15	14253
Gen 160:	25719	6	14	14261
Gen 161:	25682	4	13	14301
Gen 162:	25709	3	11	14277
Gen 163:	25783	4	7	14206
Gen 164:	25775	4	7	14214
Gen 165:	25775	4	8	14213
Gen 166:	25732	3	5	14260
Gen 167:	25691	4	5	14300
Gen 168:	25707	4	5	14284
Gen 169:	25741	5	3	14251
Gen 170:	25721	5	2	14272
Gen 171:	25724	3	4	14269
Gen 172:	25596	4	4	14396
Gen 173:	25624	3	4	14369
Gen 174:	25706	2	5	14287
Gen 175:	25722	2	5	14271
Gen 176:	25668	2	5	14325
Gen 177:	25730	1	2	14267
Gen 178:	25829	1	1	14169
Gen 179:	25758	3	1	14238
Gen 180:	25787	2	1	14210
Gen 181:	25768	2	1	14229
Gen 182:	25798	2	1	14199
Gen 183:	25774	3	1	14222
Gen 184:	25762	3	1	14234
Gen 185:	25797	1	1	14201
Gen 186:	25796	1	1	14202
Gen 187:	25840	0	1	14159
Gen 188:	25898	0	1	14101
Gen 189:	25885	0	2	14113
Gen 190:	25800	0	2	14198
Gen 191:	25805	0	2	14193
Gen 192:	25819	0	2	14179
Gen 193:	25846	0	2	14152
Gen 194:	25794	0	2	14204
Gen 195:	25781	0	2	14217
Gen 196:	25763	0	2	14235
Gen 197:	25783	0	2	14215
Gen 198:	25933	0	2	14065
Gen 199:	25946	0	2	14052
Gen 200:	25975	0	2	14023
Gen 201:	25893	0	2	14105
Gen 202:	25942	0	1	14057
Gen 203:	25960	0	1	14039
Gen 204:	25875	0	1	14124
Gen 205:	25900	0	1	14099
Gen 206:	25989	0	1	14010
Gen 207:	25941	0	1	14058
Gen 208:	25939	0	0	14061
Gen 209:	25854	0	0	14146
Gen 210:	25829	0	0	14171
Gen 211:	25845	0	0	14155
Gen 212:	25934	0	0	14066
Gen 213:	25852	0	0	14148
Gen 214:	25829	0	0	14171
Gen 215:	25731	0	0	14269
Gen 216:	25721	0	0	14279
Gen 217:	25725	0	0	14275
Gen 218:	25690	0	0	14310
Gen 219:	25765	0	0	14235
Gen 220:	25753	0	0	14247
Gen 221:	25793	0	0	14207
Gen 222:	25737	0	0	14263
Gen 223:	25856	0	0	14144
Gen 224:	25837	0	0	14163
Gen 225:	25929	0	0	14071
Gen 226:	25942	0	0	14058
Gen 227:	25919	0	0	14081
Gen 228:	25788	0	0	14212
Gen 229:	25747	0	0	14253
Gen 230:	25776	0	0	14224
Gen 231:	25841	0	0	14159
Gen 232:	25803	0	0	14197
Gen 233:	25675	0	0	14325
Gen 234:	25627	0	0	14373
Gen 235:	25626	0	0	14374
Gen 236:	25662	0	0	14338
Gen 237:	25762	0	0	14238
Gen 238:	25737	0	0	14263
Gen 239:	25806	0	0	14194
Gen 240:	25731	0	0	14269
Gen 241:	25698	0	0	14302
Gen 242:	25638	0	0	14362
Gen 243:	25654	0	0	14346
Gen 244:	25821	0	0	14179
Gen 245:	25861	0	0	14139
Gen 246:	25791	0	0	14209
Gen 247:	25825	0	0	14175
Gen 248:	25875	0	0	14125
Gen 249:	25801	0	0	14199
Gen 250:	25821	0	0	14179
Gen 251:	25878	0	0	14122
Gen 252:	25941	0	0	14059
Gen 253:	25910	0	0	14090
Gen 254:	25788	0	0	14212
Gen 255:	25797	0	0	14203
Gen 256:	25800	0	0	14200
Gen 257:	25728	0	0	14272
Gen 258:	25752	0	0	14248
Gen 259:	25755	0	0	14245
Gen 260:	25686	0	0	14314
Gen 261:	25778	0	0	14222
Gen 262:	25768	0	0	14232
Gen 263:	25728	0	0	14272
Gen 264:	25742	0	0	14258
Gen 265:	25767	0	0	14233
Gen 266:	25779	0	0	14221
Gen 267:	25833	0	0	14167
Gen 268:	25870	0	0	14130
Gen 269:	25785	0	0	14215
Gen 270:	25763	0	0	14237
Gen 271:	25652	0	0	14348
Gen 272:	25693	0	0	14307
Gen 273:	25813	0	0	14187
Gen 274:	25738	0	0	14262
Gen 275:	25752	0	0	14248
Gen 276:	25757	0	0	14243
Gen 277:	25803	0	0	14197
Gen 278:	25710	0	0	14290
Gen 279:	25812	0	0	14188
Gen 280:	25683	0	0	14317
Gen 281:	25805	0	0	14195
Gen 282:	25789	0	0	14211
Gen 283:	25714	0	0	14286
Gen 284:	25704	0	0	14296
Gen 285:	25837	0	0	14163
Gen 286:	25805	0	0	14195
Gen 287:	25938	0	0	14062
Gen 288:	25885	0	0	14115
Gen 289:	25908	0	0	14092
Gen 290:	25979	0	0	14021
Gen 291:	25990	0	0	14010
Gen 292:	25974	0	0	14026
Gen 293:	25870	0	0	14130
Gen 294:	25861	0	0	14139
Gen 295:	25773	0	0	14227
Gen 296:	25767	0	0	14233
Gen 297:	25788	0	0	14212
Gen 298:	25831	0	0	14169
Gen 299:	25811	0	0	14189
Gen 300:	25740	0	0	14260
Gen 301:	25698	0	0	14302
Gen 302:	25762	0	0	14238
Gen 303:	25821	0	0	14179
Gen 304:	25811	0	0	14189
Gen 305:	25792	0	0	14208
Gen 306:	25797	0	0	14203
Gen 307:	25719	0	0	14281
Gen 308:	25742	0	0	14258
Gen 309:	25669	0	0	14331
Gen 310:	25697	0	0	14303
Gen 311:	25724	0	0	14276
Gen 312:	25738	0	0	14262
Gen 313:	25732	0	0	14268
Gen 314:	25719	0	0	14281
Gen 315:	25684	0	0	14316
Gen 316:	25821	0	0	14179
Gen 317:	25852	0	0	14148
Gen 318:	25789	0	0	14211
Gen 319:	25725	0	0	14275
Gen 320:	25653	0	0	14347
Gen 321:	25614	0	0	14386
Gen 322:	25605	0	0	14395
Gen 323:	25629	0	0	14371
Gen 324:	25561	0	0	14439
Gen 325:	25557	0	0	14443
Gen 326:	25615	0	0	14385
Gen 327:	25708	0	0	14292
Gen 328:	25758	0	0	14242
Gen 329:	25750	0	0	14250
Gen 330:	25629	0	0	14371
Gen 331:	25645	0	0	14355
Gen 332:	25573	0	0	14427
Gen 333:	25586	0	0	14414
Gen 334:	25637	0	0	14363
Gen 335:	25598	0	0	14402
Gen 336:	25670	0	0	14330
Gen 337:	25775	0	0	14225
Gen 338:	25749	0	0	14251
Gen 339:	25776	0	0	14224
Gen 340:	25803	0	0	14197
Gen 341:	25875	0	0	14125
Gen 342:	25749	0	0	14251
Gen 343:	25720	0	0	14280
Gen 344:	25652	0	0	14348
Gen 345:	25557	0	0	14443
Gen 346:	25457	0	0	14543
Gen 347:	25525	0	0	14475
Gen 348:	25569	0	0	14431
Gen 349:	25678	0	0	14322
Gen 350:	25733	0	0	14267
Gen 351:	25746	0	0	14254
Gen 352:	25709	0	0	14291
Gen 353:	25757	0	0	14243
Gen 354:	25761	0	0	14239
Gen 355:	25785	0	0	14215
Gen 356:	25693	0	0	14307
Gen 357:	25730	0	0	14270
Gen 358:	25846	0	0	14154
Gen 359:	25784	0	0	14216
Gen 360:	25717	0	0	14283
Gen 361:	25809	0	0	14191
Gen 362:	25874	0	0	14126
Gen 363:	25878	0	0	14122
Gen 364:	25879	0	0	14121
