Gen 215:	21173	2748	6261	9818
Gen 216:	21093	2783	6251	9873
Gen 217:	21186	2767	6187	9860
Gen 218:	21103	2769	6193	9935
Gen 219:	21104	2760	6192	9944
Gen 220:	21113	2754	6155	9978
Gen 221:	21105	2762	6138	9995
Gen 222:	21059	2775	6132	10034
Gen 223:	21118	2773	6088	10021
Gen 224:	21068	2772	6092	10068
Gen 225:	21047	2782	6083	10088
Gen 226:	21068	2774	6086	10072
Gen 227:	21044	2744	6105	10107
Gen 228:	21037	2749	6094	10120
Gen 229:	21061	2756	6066	10117
Gen 230:	21096	2744	6046	10114
Gen 231:	21184	2711	6048	10057
Gen 232:	21213	2694	6067	10026
Gen 233:	21246	2679	6072	10003
Gen 234:	21260	2663	6065	10012
Gen 235:	21231	2674	6053	10042
Gen 236:	21145	2687	6077	10091
Gen 237:	21091	2714	6101	10094
Gen 238:	21006	2712	6116	10166
Gen 239:	20960	2693	6133	10214
Gen 240:	20970	2657	6157	10216
Gen 241:	20955	2640	6199	10206
Gen 242:	20891	2637	6224	10248
Gen 243:	20961	2637	6232	10170
Gen 244:	21038	2609	6220	10133
Gen 245:	21054	2587	6200	10159
Gen 246:	21081	2575	6201	10143
Gen 247:	21101	2578	6199	10122
Gen 248:	21096	2576	6197	10131
Gen 249:	21123	2529	6180	10168
Gen 250:	21066	2544	6167	10223
Gen 251:	21140	2524	6156	10180
Gen 252:	21192	2510	6115	10183
Gen 253:	21213	2515	6106	10166
Gen 254:	21200	2510	6111	10179
Gen 255:	21168	2518	6113	10201
Gen 256:	21062	2530	6146	10262
Gen 257:	21007	2559	6181	10253
Gen 258:	20991	2564	6194	10251
Gen 259:	21051	2560	6174	10215
Gen 260:	21097	2539	6143	10221
Gen 261:	21067	2548	6137	10248
Gen 262:	21089	2547	6112	10252
Gen 263:	21118	2538	6075	10269
Gen 264:	21173	2540	6046	10241
Gen 265:	21108	2550	6061	10281
Gen 266:	21092	2530	6075	10303
Gen 267:	21105	2539	6021	10335
Gen 268:	21120	2540	5985	10355
Gen 269:	21104	2554	5980	10362
Gen 270:	21052	2554	5980	10414
Gen 271:	21145	2522	5931	10402
Gen 272:	21119	2552	5921	10408
Gen 273:	21149	2530	5926	10395
Gen 274:	21115	2537	5929	10419
Gen 275:	21065	2557	5945	10433
Gen 276:	21073	2552	5928	10447
Gen 277:	21045	2553	5956	10446
Gen 278:	21055	2549	5959	10437
Gen 279:	21085	2569	5933	10413
Gen 280:	21027	2573	5967	10433
Gen 281:	21093	2565	5927	10415
Gen 282:	21070	2561	5938	10431
Gen 283:	21090	2562	5937	10411
Gen 284:	21086	2549	5949	10416
Gen 285:	21059	2562	5960	10419
Gen 286:	21031	2600	5923	10446
Gen 287:	21016	2590	5935	10459
Gen 288:	20977	2574	5991	10458
Gen 289:	20998	2557	6008	10437
Gen 290:	20989	2555	5986	10470
Gen 291:	20996	2536	5982	10486
Gen 292:	20966	2526	5998	10510
